Treatment,HOBO,"Date Time, GMT-04:00",TempF,Intensity
CCslash,p9,2016-03-31 04:45:00.000003,47.446,0
CCslash,p9,2016-03-31 04:59:59.999997,47.446,0
CCslash,p9,2016-03-31 05:15:00,47.266,0
CCslash,p9,2016-03-31 05:30:00.000003,47.446,0
CCslash,p9,2016-03-31 05:44:59.999997,47.446,0
CCslash,p9,2016-03-31 06:00:00,47.624,0
CCslash,p9,2016-03-31 06:15:00.000003,47.802,0
CCslash,p9,2016-03-31 06:29:59.999997,47.624,0
CCslash,p9,2016-03-31 06:45:00,47.624,0
CCslash,p9,2016-03-31 07:00:00.000003,47.802,6
CCslash,p9,2016-03-31 07:14:59.999997,47.982,12
CCslash,p9,2016-03-31 07:30:00,48.339,15
CCslash,p9,2016-03-31 07:45:00.000003,49.05,20
CCslash,p9,2016-03-31 07:59:59.999997,49.582,24
CCslash,p9,2016-03-31 08:15:00,50.466,31
CCslash,p9,2016-03-31 08:30:00.000003,51.523,42
CCslash,p9,2016-03-31 08:44:59.999997,53.1,53
CCslash,p9,2016-03-31 09:00:00,54.495,71
CCslash,p9,2016-03-31 09:15:00.000003,56.057,83
CCslash,p9,2016-03-31 09:29:59.999997,57.268,116
CCslash,p9,2016-03-31 09:45:00,58.82,128
CCslash,p9,2016-03-31 10:00:00.000003,60.195,152
CCslash,p9,2016-03-31 10:14:59.999997,61.227,168
CCslash,p9,2016-03-31 10:30:00,62.425,216
CCslash,p9,2016-03-31 10:45:00.000003,64.139,200
CCslash,p9,2016-03-31 10:59:59.999997,65.68,216
CCslash,p9,2016-03-31 11:15:00,67.221,256
CCslash,p9,2016-03-31 11:30:00.000003,68.763,304
CCslash,p9,2016-03-31 11:44:59.999997,69.964,320
CCslash,p9,2016-03-31 12:00:00,70.995,336
CCslash,p9,2016-03-31 12:15:00.000003,72.199,336
CCslash,p9,2016-03-31 12:29:59.999997,71.683,272
CCslash,p9,2016-03-31 12:45:00,74.271,512
CCslash,p9,2016-03-31 13:00:00.000003,76.006,512
CCslash,p9,2016-03-31 13:14:59.999997,76.006,480
CCslash,p9,2016-03-31 13:30:00,76.703,576
CCslash,p9,2016-03-31 13:45:00.000003,77.749,576
CCslash,p9,2016-03-31 13:59:59.999997,75.832,672
CCslash,p9,2016-03-31 14:15:00,75.659,432
CCslash,p9,2016-03-31 14:30:00.000003,74.791,608
CCslash,p9,2016-03-31 14:44:59.999997,78.098,768
CCslash,p9,2016-03-31 15:00:00,75.832,336
CCslash,p9,2016-03-31 15:15:00.000003,72.372,256
CCslash,p9,2016-03-31 15:29:59.999997,71.856,272
CCslash,p9,2016-03-31 15:45:00,71.339,336
CCslash,p9,2016-03-31 16:00:00.000003,71.856,336
CCslash,p9,2016-03-31 16:14:59.999997,70.651,336
CCslash,p9,2016-03-31 16:30:00,70.824,352
CCslash,p9,2016-03-31 16:45:00.000003,69.793,288
CCslash,p9,2016-03-31 16:59:59.999997,69.449,272
CCslash,p9,2016-03-31 17:15:00,68.763,208
CCslash,p9,2016-03-31 17:30:00.000003,66.879,126
CCslash,p9,2016-03-31 17:44:59.999997,65.338,144
CCslash,p9,2016-03-31 18:00:00,64.31,87
CCslash,p9,2016-03-31 18:15:00.000003,63.626,102
CCslash,p9,2016-03-31 18:29:59.999997,63.111,75
CCslash,p9,2016-03-31 18:45:00,62.598,59
CCslash,p9,2016-03-31 19:00:00.000003,61.741,21
CCslash,p9,2016-03-31 19:14:59.999997,60.883,4
CCslash,p9,2016-03-31 19:30:00,60.195,0
CCslash,p9,2016-03-31 19:45:00.000003,59.508,0
CCslash,p9,2016-03-31 19:59:59.999997,58.993,0
CCslash,p9,2016-03-31 20:15:00,59.164,0
CCslash,p9,2016-03-31 20:30:00.000003,58.993,0
CCslash,p9,2016-03-31 20:44:59.999997,58.647,0
CCslash,p9,2016-03-31 21:00:00,58.476,0
CCslash,p9,2016-03-31 21:15:00.000003,58.993,0
CCslash,p9,2016-03-31 21:29:59.999997,59.337,0
CCslash,p9,2016-03-31 21:45:00,59.508,0
CCslash,p9,2016-03-31 22:00:00.000003,59.851,0
CCslash,p9,2016-03-31 22:14:59.999997,60.195,0
CCslash,p9,2016-03-31 22:30:00,60.368,0
CCslash,p9,2016-03-31 22:45:00.000003,60.368,0
CCslash,p9,2016-03-31 22:59:59.999997,60.368,0
CCslash,p9,2016-03-31 23:15:00,60.195,0
CCslash,p9,2016-03-31 23:30:00.000003,60.024,0
CCslash,p9,2016-03-31 23:44:59.999997,60.024,0
CCslash,p9,2016-04-01 00:00:00,60.024,0
CCslash,p9,2016-04-01 00:15:00.000003,60.539,0
CCslash,p9,2016-04-01 00:29:59.999997,60.368,0
CCslash,p9,2016-04-01 00:45:00,59.68,0
CCslash,p9,2016-04-01 01:00:00.000003,59.337,0
CCslash,p9,2016-04-01 01:14:59.999997,58.993,0
CCslash,p9,2016-04-01 01:30:00,58.647,0
CCslash,p9,2016-04-01 01:45:00.000003,58.476,0
CCslash,p9,2016-04-01 01:59:59.999997,58.131,0
CCslash,p9,2016-04-01 02:15:00,57.958,0
CCslash,p9,2016-04-01 02:30:00.000003,58.303,0
CCslash,p9,2016-04-01 02:44:59.999997,58.476,0
CCslash,p9,2016-04-01 03:00:00,58.82,0
CCslash,p9,2016-04-01 03:15:00.000003,59.164,0
CCslash,p9,2016-04-01 03:29:59.999997,59.164,0
CCslash,p9,2016-04-01 03:45:00,58.993,0
CCslash,p9,2016-04-01 04:00:00.000003,58.993,0
CCslash,p9,2016-04-01 04:14:59.999997,59.337,0
CCslash,p9,2016-04-01 04:30:00,59.68,0
CCslash,p9,2016-04-01 04:45:00.000003,59.68,0
CCslash,p9,2016-04-01 04:59:59.999997,59.508,0
CCslash,p9,2016-04-01 05:15:00,59.164,0
CCslash,p9,2016-04-01 05:30:00.000003,59.337,0
CCslash,p9,2016-04-01 05:44:59.999997,59.337,0
CCslash,p9,2016-04-01 06:00:00,58.993,0
CCslash,p9,2016-04-01 06:15:00.000003,58.647,0
CCslash,p9,2016-04-01 06:29:59.999997,58.476,0
CCslash,p9,2016-04-01 06:45:00,58.303,0
CCslash,p9,2016-04-01 07:00:00.000003,58.303,3
CCslash,p9,2016-04-01 07:14:59.999997,58.476,7
CCslash,p9,2016-04-01 07:30:00,58.647,5
CCslash,p9,2016-04-01 07:45:00.000003,58.82,25
CCslash,p9,2016-04-01 07:59:59.999997,59.337,35
CCslash,p9,2016-04-01 08:15:00,59.851,41
CCslash,p9,2016-04-01 08:30:00.000003,60.368,65
CCslash,p9,2016-04-01 08:44:59.999997,60.712,78
CCslash,p9,2016-04-01 09:00:00,60.883,66
CCslash,p9,2016-04-01 09:15:00.000003,60.712,55
CCslash,p9,2016-04-01 09:29:59.999997,60.712,105
CCslash,p9,2016-04-01 09:45:00,61.227,83
CCslash,p9,2016-04-01 10:00:00.000003,61.227,67
CCslash,p9,2016-04-01 10:14:59.999997,60.712,111
CCslash,p9,2016-04-01 10:30:00,61.227,64
CCslash,p9,2016-04-01 10:45:00.000003,60.539,9
CCslash,p9,2016-04-01 10:59:59.999997,60.195,3
CCslash,p9,2016-04-01 11:15:00,61.054,18
CCslash,p9,2016-04-01 11:30:00.000003,61.054,46
CCslash,p9,2016-04-01 11:44:59.999997,61.054,59
CCslash,p9,2016-04-01 12:00:00,61.569,128
CCslash,p9,2016-04-01 12:15:00.000003,62.769,144
CCslash,p9,2016-04-01 12:29:59.999997,63.455,114
CCslash,p9,2016-04-01 12:45:00,62.94,136
CCslash,p9,2016-04-01 13:00:00.000003,63.282,144
CCslash,p9,2016-04-01 13:14:59.999997,64.139,176
CCslash,p9,2016-04-01 13:30:00,65.509,232
CCslash,p9,2016-04-01 13:45:00.000003,67.564,224
CCslash,p9,2016-04-01 13:59:59.999997,68.934,256
CCslash,p9,2016-04-01 14:15:00,71.856,256
CCslash,p9,2016-04-01 14:30:00.000003,72.199,168
CCslash,p9,2016-04-01 14:44:59.999997,70.995,128
CCslash,p9,2016-04-01 15:00:00,69.964,126
CCslash,p9,2016-04-01 15:15:00.000003,69.622,122
CCslash,p9,2016-04-01 15:29:59.999997,69.793,136
CCslash,p9,2016-04-01 15:45:00,70.48,128
CCslash,p9,2016-04-01 16:00:00.000003,70.48,304
CCslash,p9,2016-04-01 16:14:59.999997,72.028,336
CCslash,p9,2016-04-01 16:30:00,70.48,216
CCslash,p9,2016-04-01 16:45:00.000003,70.995,160
CCslash,p9,2016-04-01 16:59:59.999997,71.168,83
CCslash,p9,2016-04-01 17:15:00,68.934,85
CCslash,p9,2016-04-01 17:30:00.000003,67.392,115
CCslash,p9,2016-04-01 17:44:59.999997,66.708,100
CCslash,p9,2016-04-01 18:00:00,65.851,76
CCslash,p9,2016-04-01 18:15:00.000003,64.996,36
CCslash,p9,2016-04-01 18:29:59.999997,63.968,23
CCslash,p9,2016-04-01 18:45:00,62.769,16
CCslash,p9,2016-04-01 19:00:00.000003,61.741,6
CCslash,p9,2016-04-01 19:14:59.999997,60.712,2
CCslash,p9,2016-04-01 19:30:00,60.024,0
CCslash,p9,2016-04-01 19:45:00.000003,59.68,0
CCslash,p9,2016-04-01 19:59:59.999997,59.337,0
CCslash,p9,2016-04-01 20:15:00,58.82,0
CCslash,p9,2016-04-01 20:30:00.000003,58.647,0
CCslash,p9,2016-04-01 20:44:59.999997,58.476,0
CCslash,p9,2016-04-01 21:00:00,58.476,0
CCslash,p9,2016-04-01 21:15:00.000003,58.476,0
CCslash,p9,2016-04-01 21:29:59.999997,58.131,0
CCslash,p9,2016-04-01 21:45:00,57.785,0
CCslash,p9,2016-04-01 22:00:00.000003,58.131,0
CCslash,p9,2016-04-01 22:14:59.999997,59.164,0
CCslash,p9,2016-04-01 22:30:00,58.993,0
CCslash,p9,2016-04-01 22:45:00.000003,58.647,0
CCslash,p9,2016-04-01 22:59:59.999997,58.303,0
CCslash,p9,2016-04-01 23:15:00,58.131,0
CCslash,p9,2016-04-01 23:30:00.000003,57.785,0
CCslash,p9,2016-04-01 23:44:59.999997,57.268,0
CCslash,p9,2016-04-02 00:00:00,56.75,0
CCslash,p9,2016-04-02 00:15:00.000003,56.23,0
CCslash,p9,2016-04-02 00:29:59.999997,55.537,0
CCslash,p9,2016-04-02 00:45:00,55.189,0
CCslash,p9,2016-04-02 01:00:00.000003,55.017,0
CCslash,p9,2016-04-02 01:14:59.999997,55.017,0
CCslash,p9,2016-04-02 01:30:00,55.189,0
CCslash,p9,2016-04-02 01:45:00.000003,55.364,0
CCslash,p9,2016-04-02 01:59:59.999997,55.364,0
CCslash,p9,2016-04-02 02:15:00,55.364,0
CCslash,p9,2016-04-02 02:30:00.000003,55.364,0
CCslash,p9,2016-04-02 02:44:59.999997,55.189,0
CCslash,p9,2016-04-02 03:00:00,54.842,0
CCslash,p9,2016-04-02 03:15:00.000003,54.842,0
CCslash,p9,2016-04-02 03:29:59.999997,54.842,0
CCslash,p9,2016-04-02 03:45:00,54.842,0
CCslash,p9,2016-04-02 04:00:00.000003,55.017,0
CCslash,p9,2016-04-02 04:14:59.999997,54.842,0
CCslash,p9,2016-04-02 04:30:00,54.842,0
CCslash,p9,2016-04-02 04:45:00.000003,54.669,0
CCslash,p9,2016-04-02 04:59:59.999997,54.495,0
CCslash,p9,2016-04-02 05:15:00,54.322,0
CCslash,p9,2016-04-02 05:30:00.000003,54.147,0
CCslash,p9,2016-04-02 05:44:59.999997,54.147,0
CCslash,p9,2016-04-02 06:00:00,53.973,0
CCslash,p9,2016-04-02 06:15:00.000003,53.798,0
CCslash,p9,2016-04-02 06:29:59.999997,53.623,0
CCslash,p9,2016-04-02 06:45:00,53.449,0
CCslash,p9,2016-04-02 07:00:00.000003,53.449,0
CCslash,p9,2016-04-02 07:14:59.999997,53.449,0
CCslash,p9,2016-04-02 07:30:00,53.449,0
CCslash,p9,2016-04-02 07:45:00.000003,53.1,7
CCslash,p9,2016-04-02 07:59:59.999997,53.1,12
CCslash,p9,2016-04-02 08:15:00,53.274,15
CCslash,p9,2016-04-02 08:30:00.000003,53.274,5
CCslash,p9,2016-04-02 08:44:59.999997,52.925,11
CCslash,p9,2016-04-02 09:00:00,52.75,11
CCslash,p9,2016-04-02 09:15:00.000003,52.401,7
CCslash,p9,2016-04-02 09:29:59.999997,52.05,12
CCslash,p9,2016-04-02 09:45:00,52.05,21
CCslash,p9,2016-04-02 10:00:00.000003,52.225,34
CCslash,p9,2016-04-02 10:14:59.999997,52.75,35
CCslash,p9,2016-04-02 10:30:00,53.1,10
CCslash,p9,2016-04-02 10:45:00.000003,53.1,57
CCslash,p9,2016-04-02 10:59:59.999997,53.449,34
CCslash,p9,2016-04-02 11:15:00,53.274,49
CCslash,p9,2016-04-02 11:30:00.000003,53.1,97
CCslash,p9,2016-04-02 11:44:59.999997,53.623,74
CCslash,p9,2016-04-02 12:00:00,53.623,95
CCslash,p9,2016-04-02 12:15:00.000003,54.322,127
CCslash,p9,2016-04-02 12:29:59.999997,54.842,96
CCslash,p9,2016-04-02 12:45:00,55.364,110
CCslash,p9,2016-04-02 13:00:00.000003,55.189,79
CCslash,p9,2016-04-02 13:14:59.999997,54.669,34
CCslash,p9,2016-04-02 13:30:00,54.147,99
CCslash,p9,2016-04-02 13:45:00.000003,53.798,62
CCslash,p9,2016-04-02 13:59:59.999997,53.623,58
CCslash,p9,2016-04-02 14:15:00,53.274,60
CCslash,p9,2016-04-02 14:30:00.000003,53.623,65
CCslash,p9,2016-04-02 14:44:59.999997,53.623,93
CCslash,p9,2016-04-02 15:00:00,54.842,200
CCslash,p9,2016-04-02 15:15:00.000003,55.189,43
CCslash,p9,2016-04-02 15:29:59.999997,55.537,160
CCslash,p9,2016-04-02 15:45:00,56.923,152
CCslash,p9,2016-04-02 16:00:00.000003,58.303,152
CCslash,p9,2016-04-02 16:14:59.999997,58.476,232
CCslash,p9,2016-04-02 16:30:00,58.303,71
CCslash,p9,2016-04-02 16:45:00.000003,56.404,113
CCslash,p9,2016-04-02 16:59:59.999997,57.614,168
CCslash,p9,2016-04-02 17:15:00,56.923,52
CCslash,p9,2016-04-02 17:30:00.000003,55.189,33
CCslash,p9,2016-04-02 17:44:59.999997,53.798,136
CCslash,p9,2016-04-02 18:00:00,52.925,25
CCslash,p9,2016-04-02 18:15:00.000003,51.874,79
CCslash,p9,2016-04-02 18:29:59.999997,51.699,17
CCslash,p9,2016-04-02 18:45:00,50.995,18
CCslash,p9,2016-04-02 19:00:00.000003,49.582,7
CCslash,p9,2016-04-02 19:14:59.999997,48.339,2
CCslash,p9,2016-04-02 19:30:00,47.266,0
CCslash,p9,2016-04-02 19:45:00.000003,46.548,0
CCslash,p9,2016-04-02 19:59:59.999997,45.828,0
CCslash,p9,2016-04-02 20:15:00,45.466,0
CCslash,p9,2016-04-02 20:30:00.000003,45.104,0
CCslash,p9,2016-04-02 20:44:59.999997,45.286,0
CCslash,p9,2016-04-02 21:00:00,45.828,0
CCslash,p9,2016-04-02 21:15:00.000003,46.188,0
CCslash,p9,2016-04-02 21:29:59.999997,46.728,0
CCslash,p9,2016-04-02 21:45:00,47.446,0
CCslash,p9,2016-04-02 22:00:00.000003,47.982,0
CCslash,p9,2016-04-02 22:14:59.999997,48.339,0
CCslash,p9,2016-04-02 22:30:00,48.339,0
CCslash,p9,2016-04-02 22:45:00.000003,48.339,0
CCslash,p9,2016-04-02 22:59:59.999997,48.16,0
CCslash,p9,2016-04-02 23:15:00,47.624,0
CCslash,p9,2016-04-02 23:30:00.000003,44.56,0
CCslash,p9,2016-04-02 23:44:59.999997,44.56,0
CCslash,p9,2016-04-03 00:00:00,44.922,0
CCslash,p9,2016-04-03 00:15:00.000003,45.648,0
CCslash,p9,2016-04-03 00:29:59.999997,46.548,0
CCslash,p9,2016-04-03 00:45:00,36.338,0
CCslash,p9,2016-04-03 01:00:00.000003,35.758,0
CCslash,p9,2016-04-03 01:14:59.999997,36.338,0
CCslash,p9,2016-04-03 01:30:00,36.914,0
CCslash,p9,2016-04-03 01:45:00.000003,38.25,0
CCslash,p9,2016-04-03 01:59:59.999997,39.196,0
CCslash,p9,2016-04-03 02:15:00,39.76,0
CCslash,p9,2016-04-03 02:30:00.000003,39.947,0
CCslash,p9,2016-04-03 02:44:59.999997,40.134,0
CCslash,p9,2016-04-03 03:00:00,39.007,0
CCslash,p9,2016-04-03 03:15:00.000003,37.679,0
CCslash,p9,2016-04-03 03:29:59.999997,37.107,0
CCslash,p9,2016-04-03 03:45:00,36.914,0
CCslash,p9,2016-04-03 04:00:00.000003,36.914,0
CCslash,p9,2016-04-03 04:14:59.999997,36.914,0
CCslash,p9,2016-04-03 04:30:00,36.914,0
CCslash,p9,2016-04-03 04:45:00.000003,36.914,0
CCslash,p9,2016-04-03 04:59:59.999997,36.531,0
CCslash,p9,2016-04-03 05:15:00,36.338,0
CCslash,p9,2016-04-03 05:30:00.000003,36.145,0
CCslash,p9,2016-04-03 05:44:59.999997,36.531,0
CCslash,p9,2016-04-03 06:00:00,35.758,0
CCslash,p9,2016-04-03 06:15:00.000003,35.37,0
CCslash,p9,2016-04-03 06:29:59.999997,34.981,0
CCslash,p9,2016-04-03 06:45:00,34.59,1
CCslash,p9,2016-04-03 07:00:00.000003,34.59,2
CCslash,p9,2016-04-03 07:14:59.999997,34.394,6
CCslash,p9,2016-04-03 07:30:00,34.59,16
CCslash,p9,2016-04-03 07:45:00.000003,33.805,5
CCslash,p9,2016-04-03 07:59:59.999997,33.213,18
CCslash,p9,2016-04-03 08:15:00,33.607,45
CCslash,p9,2016-04-03 08:30:00.000003,34.002,26
CCslash,p9,2016-04-03 08:44:59.999997,33.805,32
CCslash,p9,2016-04-03 09:00:00,34.198,38
CCslash,p9,2016-04-03 09:15:00.000003,34.198,58
CCslash,p9,2016-04-03 09:29:59.999997,34.59,76
CCslash,p9,2016-04-03 09:45:00,35.175,14
CCslash,p9,2016-04-03 10:00:00.000003,35.175,48
CCslash,p9,2016-04-03 10:14:59.999997,35.951,102
CCslash,p9,2016-04-03 10:30:00,36.723,101
CCslash,p9,2016-04-03 10:45:00.000003,36.723,100
CCslash,p9,2016-04-03 10:59:59.999997,37.679,128
CCslash,p9,2016-04-03 11:15:00,39.007,184
CCslash,p9,2016-04-03 11:30:00.000003,39.947,184
CCslash,p9,2016-04-03 11:44:59.999997,40.881,208
CCslash,p9,2016-04-03 12:00:00,41.625,216
CCslash,p9,2016-04-03 12:15:00.000003,42.915,216
CCslash,p9,2016-04-03 12:29:59.999997,43.466,216
CCslash,p9,2016-04-03 12:45:00,44.56,272
CCslash,p9,2016-04-03 13:00:00.000003,46.188,256
CCslash,p9,2016-04-03 13:14:59.999997,47.624,248
CCslash,p9,2016-04-03 13:30:00,47.982,232
CCslash,p9,2016-04-03 13:45:00.000003,47.982,240
CCslash,p9,2016-04-03 13:59:59.999997,49.05,240
CCslash,p9,2016-04-03 14:15:00,49.404,232
CCslash,p9,2016-04-03 14:30:00.000003,50.113,232
CCslash,p9,2016-04-03 14:44:59.999997,51.699,304
CCslash,p9,2016-04-03 15:00:00,49.05,56
CCslash,p9,2016-04-03 15:15:00.000003,44.742,29
CCslash,p9,2016-04-03 15:29:59.999997,43.282,78
CCslash,p9,2016-04-03 15:45:00,47.982,336
CCslash,p9,2016-04-03 16:00:00.000003,50.113,200
CCslash,p9,2016-04-03 16:14:59.999997,49.937,272
CCslash,p9,2016-04-03 16:30:00,49.404,208
CCslash,p9,2016-04-03 16:45:00.000003,49.05,192
CCslash,p9,2016-04-03 16:59:59.999997,49.228,168
CCslash,p9,2016-04-03 17:15:00,46.908,96
CCslash,p9,2016-04-03 17:30:00.000003,44.742,64
CCslash,p9,2016-04-03 17:44:59.999997,44.013,41
CCslash,p9,2016-04-03 18:00:00,43.099,32
CCslash,p9,2016-04-03 18:15:00.000003,42.179,19
CCslash,p9,2016-04-03 18:29:59.999997,41.254,16
CCslash,p9,2016-04-03 18:45:00,40.696,9
CCslash,p9,2016-04-03 19:00:00.000003,39.947,6
CCslash,p9,2016-04-03 19:14:59.999997,39.196,3
CCslash,p9,2016-04-03 19:30:00,38.25,0
CCslash,p9,2016-04-03 19:45:00.000003,36.723,0
CCslash,p9,2016-04-03 19:59:59.999997,35.175,0
CCslash,p9,2016-04-03 20:15:00,33.805,0
CCslash,p9,2016-04-03 20:30:00.000003,32.617,0
CCslash,p9,2016-04-03 20:44:59.999997,31.617,0
CCslash,p9,2016-04-03 21:00:00,30.808,0
CCslash,p9,2016-04-03 21:15:00.000003,30.808,0
CCslash,p9,2016-04-03 21:29:59.999997,31.012,0
CCslash,p9,2016-04-03 21:45:00,31.012,0
CCslash,p9,2016-04-03 22:00:00.000003,30.808,0
CCslash,p9,2016-04-03 22:14:59.999997,30.607,0
CCslash,p9,2016-04-03 22:30:00,30.403,0
CCslash,p9,2016-04-03 22:45:00.000003,30.403,0
CCslash,p9,2016-04-03 22:59:59.999997,30.198,0
CCslash,p9,2016-04-03 23:15:00,29.79,0
CCslash,p9,2016-04-03 23:30:00.000003,29.586,0
CCslash,p9,2016-04-03 23:44:59.999997,29.995,0
CCslash,p9,2016-04-04 00:00:00,29.79,0
CCslash,p9,2016-04-04 00:15:00.000003,29.174,0
CCslash,p9,2016-04-04 00:29:59.999997,28.762,0
CCslash,p9,2016-04-04 00:45:00,28.346,0
CCslash,p9,2016-04-04 01:00:00.000003,28.139,0
CCslash,p9,2016-04-04 01:14:59.999997,28.139,0
CCslash,p9,2016-04-04 01:30:00,27.93,0
CCslash,p9,2016-04-04 01:45:00.000003,28.139,0
CCslash,p9,2016-04-04 01:59:59.999997,28.139,0
CCslash,p9,2016-04-04 02:15:00,28.139,0
CCslash,p9,2016-04-04 02:30:00.000003,28.346,0
CCslash,p9,2016-04-04 02:44:59.999997,28.762,0
CCslash,p9,2016-04-04 03:00:00,28.969,0
CCslash,p9,2016-04-04 03:15:00.000003,29.174,0
CCslash,p9,2016-04-04 03:29:59.999997,29.995,0
CCslash,p9,2016-04-04 03:45:00,31.012,0
CCslash,p9,2016-04-04 04:00:00.000003,31.816,0
CCslash,p9,2016-04-04 04:14:59.999997,32.418,0
CCslash,p9,2016-04-04 04:30:00,32.815,0
CCslash,p9,2016-04-04 04:45:00.000003,33.213,0
CCslash,p9,2016-04-04 04:59:59.999997,33.607,0
CCslash,p9,2016-04-04 05:15:00,33.805,0
CCslash,p9,2016-04-04 05:30:00.000003,34.394,0
CCslash,p9,2016-04-04 05:44:59.999997,34.786,0
CCslash,p9,2016-04-04 06:00:00,34.786,0
CCslash,p9,2016-04-04 06:15:00.000003,34.981,0
CCslash,p9,2016-04-04 06:29:59.999997,34.981,0
CCslash,p9,2016-04-04 06:45:00,34.981,1
CCslash,p9,2016-04-04 07:00:00.000003,35.37,4
CCslash,p9,2016-04-04 07:14:59.999997,36.145,9
CCslash,p9,2016-04-04 07:30:00,37.679,14
CCslash,p9,2016-04-04 07:45:00.000003,39.76,52
CCslash,p9,2016-04-04 07:59:59.999997,41.81,48
CCslash,p9,2016-04-04 08:15:00,43.282,17
CCslash,p9,2016-04-04 08:30:00.000003,44.56,59
CCslash,p9,2016-04-04 08:44:59.999997,45.828,92
CCslash,p9,2016-04-04 09:00:00,47.088,53
CCslash,p9,2016-04-04 09:15:00.000003,47.624,49
CCslash,p9,2016-04-04 09:29:59.999997,48.695,102
CCslash,p9,2016-04-04 09:45:00,49.759,104
CCslash,p9,2016-04-04 10:00:00.000003,50.643,102
CCslash,p9,2016-04-04 10:14:59.999997,52.05,184
CCslash,p9,2016-04-04 10:30:00,53.623,136
CCslash,p9,2016-04-04 10:45:00.000003,55.189,144
CCslash,p9,2016-04-04 10:59:59.999997,57.958,192
CCslash,p9,2016-04-04 11:15:00,59.851,208
CCslash,p9,2016-04-04 11:30:00.000003,61.569,216
CCslash,p9,2016-04-04 11:44:59.999997,63.282,288
CCslash,p9,2016-04-04 12:00:00,65.509,256
CCslash,p9,2016-04-04 12:15:00.000003,66.879,272
CCslash,p9,2016-04-04 12:29:59.999997,68.248,336
CCslash,p9,2016-04-04 12:45:00,68.592,304
CCslash,p9,2016-04-04 13:00:00.000003,68.077,352
CCslash,p9,2016-04-04 13:14:59.999997,70.995,352
CCslash,p9,2016-04-04 13:30:00,70.995,320
CCslash,p9,2016-04-04 13:45:00.000003,70.651,320
CCslash,p9,2016-04-04 13:59:59.999997,70.824,368
CCslash,p9,2016-04-04 14:15:00,69.793,320
CCslash,p9,2016-04-04 14:30:00.000003,69.278,224
CCslash,p9,2016-04-04 14:44:59.999997,66.193,136
CCslash,p9,2016-04-04 15:00:00,64.31,74
CCslash,p9,2016-04-04 15:15:00.000003,62.598,57
CCslash,p9,2016-04-04 15:29:59.999997,61.398,66
CCslash,p9,2016-04-04 15:45:00,61.054,100
CCslash,p9,2016-04-04 16:00:00.000003,61.054,89
CCslash,p9,2016-04-04 16:14:59.999997,60.539,52
CCslash,p9,2016-04-04 16:30:00,59.337,53
CCslash,p9,2016-04-04 16:45:00.000003,58.647,44
CCslash,p9,2016-04-04 16:59:59.999997,58.131,30
CCslash,p9,2016-04-04 17:15:00,57.268,45
CCslash,p9,2016-04-04 17:30:00.000003,56.75,75
CCslash,p9,2016-04-04 17:44:59.999997,56.923,80
CCslash,p9,2016-04-04 18:00:00,56.577,16
CCslash,p9,2016-04-04 18:15:00.000003,55.711,23
CCslash,p9,2016-04-04 18:29:59.999997,54.842,3
CCslash,p9,2016-04-04 18:45:00,53.623,1
CCslash,p9,2016-04-04 19:00:00.000003,52.75,0
CCslash,p9,2016-04-04 19:14:59.999997,52.225,0
CCslash,p9,2016-04-04 19:30:00,51.874,0
CCslash,p9,2016-04-04 19:45:00.000003,51.523,0
CCslash,p9,2016-04-04 19:59:59.999997,50.995,0
CCslash,p9,2016-04-04 20:15:00,50.819,0
CCslash,p9,2016-04-04 20:30:00.000003,50.643,0
CCslash,p9,2016-04-04 20:44:59.999997,50.466,0
CCslash,p9,2016-04-04 21:00:00,50.466,0
CCslash,p9,2016-04-04 21:15:00.000003,50.643,0
CCslash,p9,2016-04-04 21:29:59.999997,50.29,0
CCslash,p9,2016-04-04 21:45:00,49.228,0
CCslash,p9,2016-04-04 22:00:00.000003,48.16,0
CCslash,p9,2016-04-04 22:14:59.999997,47.088,0
CCslash,p9,2016-04-04 22:30:00,45.648,0
CCslash,p9,2016-04-04 22:45:00.000003,44.922,0
CCslash,p9,2016-04-04 22:59:59.999997,44.195,0
CCslash,p9,2016-04-04 23:15:00,43.282,0
CCslash,p9,2016-04-04 23:30:00.000003,42.732,0
CCslash,p9,2016-04-04 23:44:59.999997,41.994,0
CCslash,p9,2016-04-05 00:00:00,41.439,0
CCslash,p9,2016-04-05 00:15:00.000003,41.067,0
CCslash,p9,2016-04-05 00:29:59.999997,40.509,0
CCslash,p9,2016-04-05 00:45:00,39.947,0
CCslash,p9,2016-04-05 01:00:00.000003,39.384,0
CCslash,p9,2016-04-05 01:14:59.999997,38.818,0
CCslash,p9,2016-04-05 01:30:00,38.44,0
CCslash,p9,2016-04-05 01:45:00.000003,37.679,0
CCslash,p9,2016-04-05 01:59:59.999997,37.297,0
CCslash,p9,2016-04-05 02:15:00,36.914,0
CCslash,p9,2016-04-05 02:30:00.000003,36.723,0
CCslash,p9,2016-04-05 02:44:59.999997,36.338,0
CCslash,p9,2016-04-05 03:00:00,35.951,0
CCslash,p9,2016-04-05 03:15:00.000003,35.564,0
CCslash,p9,2016-04-05 03:29:59.999997,35.564,0
CCslash,p9,2016-04-05 03:45:00,35.37,0
CCslash,p9,2016-04-05 04:00:00.000003,35.37,0
CCslash,p9,2016-04-05 04:14:59.999997,35.37,0
CCslash,p9,2016-04-05 04:30:00,34.981,0
CCslash,p9,2016-04-05 04:45:00.000003,34.59,0
